DateTime,Visitor,Visitor PTS,Home,Home PTS,OT,Attendance,Arena,DateStr,Visitor_short,Home_short,game_id
2015-01-03 20:00:00,Boston Celtics,104.0,Chicago Bulls,109.0,OT,21820.0,United Center,201501032000,BOS,CHI,201501032000BOSCHI
2015-01-03 20:00:00,Miami Heat,79.0,Houston Rockets,115.0,,18338.0,Toyota Center,201501032000,MIA,HOU,201501032000MIAHOU
2015-01-03 20:00:00,Utah Jazz,101.0,Minnesota Timberwolves,89.0,,13702.0,Target Center,201501032000,UTA,MIN,201501032000UTAMIN
2015-01-03 20:30:00,Washington Wizards,92.0,San Antonio Spurs,101.0,,18581.0,AT&T Center,201501032030,WAS,SAS,201501032030WASSAS
2015-01-03 21:00:00,Memphis Grizzlies,85.0,Denver Nuggets,114.0,,16350.0,Pepsi Center,201501032100,MEM,DEN,201501032100MEMDEN
2015-01-03 22:00:00,Atlanta Hawks,115.0,Portland Trail Blazers,107.0,,19829.0,Moda Center,201501032200,ATL,POR,201501032200ATLPOR
2015-01-03 22:30:00,Philadelphia 76ers,91.0,Los Angeles Clippers,127.0,,19060.0,STAPLES Center,201501032230,PHI,LAC,201501032230PHILAC
2015-01-04 13:00:00,Dallas Mavericks,109.0,Cleveland Cavaliers,90.0,,20562.0,Quicken Loans Arena,201501041300,DAL,CLE,201501041300DALCLE
2015-01-04 18:00:00,Sacramento Kings,95.0,Detroit Pistons,114.0,,12254.0,The Palace of Auburn Hills,201501041800,SAC,DET,201501041800SACDET
2015-01-04 18:00:00,Brooklyn Nets,84.0,Miami Heat,88.0,,20181.0,AmericanAirlines Arena,201501041800,BKN,MIA,201501041800BKNMIA
2015-01-04 19:30:00,Milwaukee Bucks,95.0,New York Knicks,82.0,,19812.0,Madison Square Garden (IV),201501041930,MIL,NYK,201501041930MILNYK
2015-01-04 20:00:00,Toronto Raptors,109.0,Phoenix Suns,125.0,,17166.0,US Airways Center,201501042000,TOR,PHX,201501042000TORPHX
2015-01-04 21:30:00,Indiana Pacers,87.0,Los Angeles Lakers,88.0,,18997.0,STAPLES Center,201501042130,IND,LAL,201501042130INDLAL
2015-01-05 19:00:00,Cleveland Cavaliers,92.0,Philadelphia 76ers,95.0,,17771.0,Wells Fargo Center,201501051900,CLE,PHI,201501051900CLEPHI
2015-01-05 19:30:00,Charlotte Hornets,104.0,Boston Celtics,95.0,,16720.0,TD Garden,201501051930,CHH,BOS,201501051930CHHBOS
2015-01-05 19:30:00,Dallas Mavericks,96.0,Brooklyn Nets,88.0,OT,17732.0,Barclays Center,201501051930,DAL,BKN,201501051930DALBKN
2015-01-05 20:00:00,Houston Rockets,105.0,Chicago Bulls,114.0,,21510.0,United Center,201501052000,HOU,CHI,201501052000HOUCHI
2015-01-05 20:00:00,New York Knicks,83.0,Memphis Grizzlies,105.0,,16888.0,FedEx Forum,201501052000,NYK,MEM,201501052000NYKMEM
2015-01-05 20:00:00,Denver Nuggets,110.0,Minnesota Timberwolves,101.0,,10386.0,Target Center,201501052000,DEN,MIN,201501052000DENMIN
2015-01-05 20:00:00,Washington Wizards,92.0,New Orleans Pelicans,85.0,,16182.0,Smoothie King Center,201501052000,WAS,NOP,201501052000WASNOP
2015-01-05 21:00:00,Indiana Pacers,105.0,Utah Jazz,101.0,,17378.0,EnergySolutions Arena,201501052100,IND,UTA,201501052100INDUTA
2015-01-05 22:00:00,Los Angeles Lakers,94.0,Portland Trail Blazers,98.0,,19827.0,Moda Center,201501052200,LAL,POR,201501052200LALPOR
2015-01-05 22:30:00,Oklahoma City Thunder,91.0,Golden State Warriors,117.0,,19596.0,Oracle Arena,201501052230,OKC,GSW,201501052230OKCGSW
2015-01-05 22:30:00,Atlanta Hawks,107.0,Los Angeles Clippers,98.0,,19060.0,STAPLES Center,201501052230,ATL,LAC,201501052230ATLLAC
2015-01-06 20:00:00,Phoenix Suns,102.0,Milwaukee Bucks,96.0,,12311.0,BMO Harris Bradley Center,201501062000,PHX,MIL,201501062000PHXMIL
2015-01-06 20:30:00,Detroit Pistons,105.0,San Antonio Spurs,104.0,,18581.0,AT&T Center,201501062030,DET,SAS,201501062030DETSAS
2015-01-07 19:00:00,New York Knicks,91.0,Washington Wizards,101.0,,16902.0,Verizon Center,201501071900,NYK,WAS,201501071900NYKWAS
2015-01-07 19:00:00,Milwaukee Bucks,97.0,Philadelphia 76ers,77.0,,10288.0,Wells Fargo Center,201501071900,MIL,PHI,201501071900MILPHI
2015-01-07 19:00:00,Houston Rockets,105.0,Cleveland Cavaliers,93.0,,20562.0,Quicken Loans Arena,201501071900,HOU,CLE,201501071900HOUCLE
2015-01-07 19:00:00,New Orleans Pelicans,94.0,Charlotte Hornets,98.0,,15171.0,Time Warner Cable Arena,201501071900,NOP,CHH,201501071900NOPCHH
2015-01-07 19:30:00,Memphis Grizzlies,86.0,Atlanta Hawks,96.0,,17126.0,Philips Arena,201501071930,MEM,ATL,201501071930MEMATL
2015-01-07 19:30:00,Boston Celtics,89.0,Brooklyn Nets,81.0,,16005.0,Barclays Center,201501071930,BOS,BKN,201501071930BOSBKN
2015-01-07 20:00:00,Utah Jazz,97.0,Chicago Bulls,77.0,,21379.0,United Center,201501072000,UTA,CHI,201501072000UTACHI
2015-01-07 20:30:00,Detroit Pistons,108.0,Dallas Mavericks,95.0,,20279.0,American Airlines Center,201501072030,DET,DAL,201501072030DETDAL
2015-01-07 21:00:00,Orlando Magic,90.0,Denver Nuggets,93.0,,13513.0,Pepsi Center,201501072100,ORL,DEN,201501072100ORLDEN
2015-01-07 21:30:00,Phoenix Suns,113.0,Minnesota Timberwolves,111.0,,10547.0,Target Center,201501072130,PHX,MIN,201501072130PHXMIN
2015-01-07 22:00:00,Oklahoma City Thunder,83.0,Sacramento Kings,104.0,,16037.0,Sleep Train Arena,201501072200,OKC,SAC,201501072200OKCSAC
2015-01-07 22:30:00,Indiana Pacers,102.0,Golden State Warriors,117.0,,19596.0,Oracle Arena,201501072230,IND,GSW,201501072230INDGSW
2015-01-07 22:30:00,Los Angeles Lakers,89.0,Los Angeles Clippers,114.0,,19487.0,STAPLES Center,201501072230,LAL,LAC,201501072230LALLAC
2015-01-08 19:30:00,Charlotte Hornets,103.0,Toronto Raptors,95.0,,19800.0,Air Canada Centre,201501081930,CHH,TOR,201501081930CHHTOR
2015-01-08 20:00:00,Houston Rockets,120.0,New York Knicks,96.0,,19812.0,Madison Square Garden (IV),201501082000,HOU,NYK,201501082000HOUNYK
2015-01-08 22:30:00,Miami Heat,83.0,Portland Trail Blazers,99.0,,19441.0,Moda Center,201501082230,MIA,POR,201501082230MIAPOR
2015-01-09 19:00:00,Boston Celtics,103.0,Indiana Pacers,107.0,OT,18165.0,Bankers Life Fieldhouse,201501091900,BOS,IND,201501091900BOSIND
2015-01-09 19:30:00,Philadelphia 76ers,90.0,Brooklyn Nets,88.0,,16172.0,Barclays Center,201501091930,PHI,BKN,201501091930PHIBKN
2015-01-09 19:30:00,Atlanta Hawks,106.0,Detroit Pistons,103.0,,18859.0,The Palace of Auburn Hills,201501091930,ATL,DET,201501091930ATLDET
2015-01-09 20:00:00,Memphis Grizzlies,95.0,New Orleans Pelicans,106.0,,17639.0,Smoothie King Center,201501092000,MEM,NOP,201501092000MEMNOP
2015-01-09 20:00:00,Utah Jazz,94.0,Oklahoma City Thunder,99.0,,18203.0,Chesapeake Energy Arena,201501092000,UTA,OKC,201501092000UTAOKC
2015-01-09 20:00:00,Chicago Bulls,86.0,Washington Wizards,102.0,,20356.0,Verizon Center,201501092000,CHI,WAS,201501092000CHIWAS
2015-01-09 20:30:00,Minnesota Timberwolves,84.0,Milwaukee Bucks,98.0,,15480.0,BMO Harris Bradley Center,201501092030,MIN,MIL,201501092030MINMIL
2015-01-09 20:30:00,Phoenix Suns,95.0,San Antonio Spurs,100.0,,18581.0,AT&T Center,201501092030,PHX,SAS,201501092030PHXSAS
2015-01-09 22:00:00,Denver Nuggets,118.0,Sacramento Kings,108.0,,16029.0,Sleep Train Arena,201501092200,DEN,SAC,201501092200DENSAC
2015-01-09 22:30:00,Cleveland Cavaliers,94.0,Golden State Warriors,112.0,,19596.0,Oracle Arena,201501092230,CLE,GSW,201501092230CLEGSW
2015-01-09 22:30:00,Orlando Magic,84.0,Los Angeles Lakers,101.0,,18997.0,STAPLES Center,201501092230,ORL,LAL,201501092230ORLLAL
2015-01-10 13:00:00,Charlotte Hornets,110.0,New York Knicks,82.0,,19812.0,Madison Square Garden (IV),201501101300,CHH,NYK,201501101300CHHNYK
2015-01-10 15:30:00,Dallas Mavericks,100.0,Los Angeles Clippers,120.0,,19060.0,STAPLES Center,201501101530,DAL,LAC,201501101530DALLAC
2015-01-10 19:30:00,Boston Celtics,96.0,Toronto Raptors,109.0,,19800.0,Air Canada Centre,201501101930,BOS,TOR,201501101930BOSTOR
2015-01-10 19:30:00,Indiana Pacers,92.0,Philadelphia 76ers,93.0,,17496.0,Wells Fargo Center,201501101930,IND,PHI,201501101930INDPHI
2015-01-10 19:30:00,Brooklyn Nets,93.0,Detroit Pistons,98.0,,19301.0,The Palace of Auburn Hills,201501101930,BKN,DET,201501101930BKNDET
2015-01-10 20:00:00,Milwaukee Bucks,87.0,Chicago Bulls,95.0,,21781.0,United Center,201501102000,MIL,CHI,201501102000MILCHI
2015-01-10 20:00:00,Utah Jazz,82.0,Houston Rockets,97.0,,18235.0,Toyota Center,201501102000,UTA,HOU,201501102000UTAHOU
2015-01-10 20:00:00,San Antonio Spurs,108.0,Minnesota Timberwolves,93.0,,17871.0,Target Center,201501102000,SAS,MIN,201501102000SASMIN
2015-01-10 22:00:00,Orlando Magic,92.0,Portland Trail Blazers,103.0,,19546.0,Moda Center,201501102200,ORL,POR,201501102200ORLPOR
2015-01-11 15:00:00,Washington Wizards,89.0,Atlanta Hawks,120.0,,18057.0,Philips Arena,201501111500,WAS,ATL,201501111500WASATL
2015-01-11 15:30:00,Miami Heat,104.0,Los Angeles Clippers,90.0,,19060.0,STAPLES Center,201501111530,MIA,LAC,201501111530MIALAC
2015-01-11 18:00:00,Phoenix Suns,110.0,Memphis Grizzlies,122.0,2OT,17212.0,FedEx Forum,201501111800,PHX,MEM,201501111800PHXMEM
2015-01-11 21:00:00,Cleveland Cavaliers,84.0,Sacramento Kings,103.0,,16143.0,Sleep Train Arena,201501112100,CLE,SAC,201501112100CLESAC
2015-01-11 21:30:00,Portland Trail Blazers,106.0,Los Angeles Lakers,94.0,,18997.0,STAPLES Center,201501112130,POR,LAL,201501112130PORLAL
2015-01-12 19:30:00,New Orleans Pelicans,100.0,Boston Celtics,108.0,,16905.0,TD Garden,201501121930,NOP,BOS,201501121930NOPBOS
2015-01-12 19:30:00,Houston Rockets,113.0,Brooklyn Nets,99.0,,16115.0,Barclays Center,201501121930,HOU,BKN,201501121930HOUBKN
2015-01-12 19:30:00,Detroit Pistons,114.0,Toronto Raptors,111.0,,19800.0,Air Canada Centre,201501121930,DET,TOR,201501121930DETTOR
2015-01-12 20:00:00,Orlando Magic,121.0,Chicago Bulls,114.0,,21302.0,United Center,201501122000,ORL,CHI,201501122000ORLCHI
2015-01-13 19:00:00,Minnesota Timberwolves,110.0,Indiana Pacers,101.0,,16781.0,Bankers Life Fieldhouse,201501131900,MIN,IND,201501131900MININD
2015-01-13 19:00:00,Atlanta Hawks,105.0,Philadelphia 76ers,87.0,,10466.0,Wells Fargo Center,201501131900,ATL,PHI,201501131900ATLPHI
2015-01-13 19:00:00,San Antonio Spurs,93.0,Washington Wizards,101.0,,18116.0,Verizon Center,201501131900,SAS,WAS,201501131900SASWAS
2015-01-13 21:00:00,Cleveland Cavaliers,100.0,Phoenix Suns,107.0,,16819.0,US Airways Center,201501132100,CLE,PHX,201501132100CLEPHX
2015-01-13 21:00:00,Golden State Warriors,116.0,Utah Jazz,105.0,,19911.0,EnergySolutions Arena,201501132100,GSW,UTA,201501132100GSWUTA
2015-01-13 22:00:00,Dallas Mavericks,108.0,Sacramento Kings,104.0,OT,15747.0,Sleep Train Arena,201501132200,DAL,SAC,201501132200DALSAC
2015-01-13 22:30:00,Miami Heat,78.0,Los Angeles Lakers,75.0,,18997.0,STAPLES Center,201501132230,MIA,LAL,201501132230MIALAL
2015-01-14 19:00:00,San Antonio Spurs,98.0,Charlotte Hornets,93.0,,17309.0,Time Warner Cable Arena,201501141900,SAS,CHH,201501141900SASCHH
2015-01-14 19:00:00,Houston Rockets,113.0,Orlando Magic,120.0,,16828.0,Amway Center,201501141900,HOU,ORL,201501141900HOUORL
2015-01-14 19:30:00,Memphis Grizzlies,103.0,Brooklyn Nets,92.0,,16516.0,Barclays Center,201501141930,MEM,BKN,201501141930MEMBKN
2015-01-14 19:30:00,New Orleans Pelicans,105.0,Detroit Pistons,94.0,,12016.0,The Palace of Auburn Hills,201501141930,NOP,DET,201501141930NOPDET
2015-01-14 19:30:00,Philadelphia 76ers,84.0,Toronto Raptors,100.0,,19800.0,Air Canada Centre,201501141930,PHI,TOR,201501141930PHITOR
2015-01-14 20:00:00,Atlanta Hawks,105.0,Boston Celtics,91.0,,16067.0,TD Garden,201501142000,ATL,BOS,201501142000ATLBOS
2015-01-14 20:00:00,Washington Wizards,105.0,Chicago Bulls,99.0,,21498.0,United Center,201501142000,WAS,CHI,201501142000WASCHI
2015-01-14 21:00:00,Dallas Mavericks,107.0,Denver Nuggets,114.0,,14022.0,Pepsi Center,201501142100,DAL,DEN,201501142100DALDEN
2015-01-14 22:30:00,Miami Heat,89.0,Golden State Warriors,104.0,,19596.0,Oracle Arena,201501142230,MIA,GSW,201501142230MIAGSW
2015-01-14 22:30:00,Los Angeles Clippers,100.0,Portland Trail Blazers,94.0,,19441.0,Moda Center,201501142230,LAC,POR,201501142230LACPOR
2015-01-15 15:00:00,New York Knicks,79.0,Milwaukee Bucks,95.0,,18689.0,The O2 Arena,201501151500,NYK,MIL,201501151500NYKMIL
2015-01-15 20:00:00,Oklahoma City Thunder,101.0,Houston Rockets,112.0,,18315.0,Toyota Center,201501152000,OKC,HOU,201501152000OKCHOU
2015-01-15 22:30:00,Cleveland Cavaliers,109.0,Los Angeles Lakers,102.0,,18997.0,STAPLES Center,201501152230,CLE,LAL,201501152230CLELAL
2015-01-16 19:00:00,Detroit Pistons,98.0,Indiana Pacers,96.0,,17558.0,Bankers Life Fieldhouse,201501161900,DET,IND,201501161900DETIND
2015-01-16 19:00:00,Memphis Grizzlies,106.0,Orlando Magic,96.0,,18141.0,Amway Center,201501161900,MEM,ORL,201501161900MEMORL
2015-01-16 19:00:00,New Orleans Pelicans,81.0,Philadelphia 76ers,96.0,,15672.0,Wells Fargo Center,201501161900,NOP,PHI,201501161900NOPPHI
2015-01-16 19:00:00,Brooklyn Nets,102.0,Washington Wizards,80.0,,17788.0,Verizon Center,201501161900,BKN,WAS,201501161900BKNWAS
2015-01-16 19:30:00,Chicago Bulls,119.0,Boston Celtics,103.0,,18624.0,TD Garden,201501161930,CHI,BOS,201501161930CHIBOS
2015-01-16 19:30:00,Atlanta Hawks,110.0,Toronto Raptors,89.0,,19800.0,Air Canada Centre,201501161930,ATL,TOR,201501161930ATLTOR
2015-01-16 20:00:00,Golden State Warriors,115.0,Oklahoma City Thunder,127.0,,18203.0,Chesapeake Energy Arena,201501162000,GSW,OKC,201501162000GSWOKC
2015-01-16 20:30:00,Portland Trail Blazers,96.0,San Antonio Spurs,110.0,,18581.0,AT&T Center,201501162030,POR,SAS,201501162030PORSAS
2015-01-16 20:30:00,Denver Nuggets,89.0,Dallas Mavericks,97.0,,20337.0,American Airlines Center,201501162030,DEN,DAL,201501162030DENDAL
2015-01-16 21:00:00,Minnesota Timberwolves,99.0,Phoenix Suns,110.0,,17441.0,US Airways Center,201501162100,MIN,PHX,201501162100MINPHX
2015-01-16 21:00:00,Los Angeles Lakers,85.0,Utah Jazz,94.0,,19911.0,EnergySolutions Arena,201501162100,LAL,UTA,201501162100LALUTA
2015-01-16 22:00:00,Miami Heat,95.0,Sacramento Kings,83.0,,16350.0,Sleep Train Arena,201501162200,MIA,SAC,201501162200MIASAC
2015-01-16 22:30:00,Cleveland Cavaliers,126.0,Los Angeles Clippers,121.0,,19380.0,STAPLES Center,201501162230,CLE,LAC,201501162230CLELAC
2015-01-17 19:00:00,Indiana Pacers,71.0,Charlotte Hornets,80.0,OT,19285.0,Time Warner Cable Arena,201501171900,IND,CHH,201501171900INDCHH
2015-01-17 19:30:00,Philadelphia 76ers,89.0,Detroit Pistons,107.0,,15496.0,The Palace of Auburn Hills,201501171930,PHI,DET,201501171930PHIDET
2015-01-17 20:00:00,Washington Wizards,99.0,Brooklyn Nets,90.0,,17732.0,Barclays Center,201501172000,WAS,BKN,201501172000WASBKN
2015-01-17 20:00:00,Atlanta Hawks,107.0,Chicago Bulls,99.0,,22024.0,United Center,201501172000,ATL,CHI,201501172000ATLCHI
2015-01-17 20:00:00,Golden State Warriors,131.0,Houston Rockets,106.0,,18458.0,Toyota Center,201501172000,GSW,HOU,201501172000GSWHOU
2015-01-17 21:00:00,Minnesota Timberwolves,113.0,Denver Nuggets,105.0,,14821.0,Pepsi Center,201501172100,MIN,DEN,201501172100MINDEN
2015-01-17 21:00:00,Portland Trail Blazers,98.0,Memphis Grizzlies,102.0,,18119.0,FedEx Forum,201501172100,POR,MEM,201501172100PORMEM
2015-01-17 22:00:00,Los Angeles Clippers,117.0,Sacramento Kings,108.0,,16601.0,Sleep Train Arena,201501172200,LAC,SAC,201501172200LACSAC
2015-01-18 15:30:00,New Orleans Pelicans,95.0,Toronto Raptors,93.0,,19800.0,Air Canada Centre,201501181530,NOP,TOR,201501181530NOPTOR
2015-01-18 18:00:00,Oklahoma City Thunder,127.0,Orlando Magic,99.0,,16128.0,Amway Center,201501181800,OKC,ORL,201501181800OKCORL
2015-01-18 19:00:00,Utah Jazz,69.0,San Antonio Spurs,89.0,,18581.0,AT&T Center,201501181900,UTA,SAS,201501181900UTASAS
2015-01-19 14:00:00,Minnesota Timberwolves,80.0,Charlotte Hornets,105.0,,17989.0,Time Warner Cable Arena,201501191400,MIN,CHH,201501191400MINCHH
2015-01-19 14:00:00,Philadelphia 76ers,76.0,Washington Wizards,111.0,,19040.0,Verizon Center,201501191400,PHI,WAS,201501191400PHIWAS
2015-01-19 14:30:00,Detroit Pistons,82.0,Atlanta Hawks,93.0,,19108.0,Philips Arena,201501191430,DET,ATL,201501191430DETATL
2015-01-19 15:30:00,Boston Celtics,93.0,Los Angeles Clippers,102.0,,19060.0,STAPLES Center,201501191530,BOS,LAC,201501191530BOSLAC
2015-01-19 16:00:00,Denver Nuggets,79.0,Golden State Warriors,122.0,,19596.0,Oracle Arena,201501191600,DEN,GSW,201501191600DENGSW
2015-01-19 17:00:00,Dallas Mavericks,103.0,Memphis Grizzlies,95.0,,18119.0,FedEx Forum,201501191700,DAL,MEM,201501191700DALMEM
2015-01-19 17:30:00,Indiana Pacers,98.0,Houston Rockets,110.0,,18266.0,Toyota Center,201501191730,IND,HOU,201501191730INDHOU
2015-01-19 17:30:00,New Orleans Pelicans,92.0,New York Knicks,99.0,,19812.0,Madison Square Garden (IV),201501191730,NOP,NYK,201501191730NOPNYK
2015-01-19 19:30:00,Chicago Bulls,94.0,Cleveland Cavaliers,108.0,,20562.0,Quicken Loans Arena,201501191930,CHI,CLE,201501191930CHICLE
2015-01-19 20:00:00,Toronto Raptors,92.0,Milwaukee Bucks,89.0,,12707.0,BMO Harris Bradley Center,201501192000,TOR,MIL,201501192000TORMIL
2015-01-19 22:00:00,Los Angeles Lakers,100.0,Phoenix Suns,115.0,,17435.0,US Airways Center,201501192200,LAL,PHX,201501192200LALPHX
2015-01-19 22:00:00,Sacramento Kings,94.0,Portland Trail Blazers,98.0,,19441.0,Moda Center,201501192200,SAC,POR,201501192200SACPOR
2015-01-20 19:30:00,Oklahoma City Thunder,94.0,Miami Heat,86.0,,19735.0,AmericanAirlines Arena,201501201930,OKC,MIA,201501201930OKCMIA
2015-01-20 21:00:00,San Antonio Spurs,109.0,Denver Nuggets,99.0,,14434.0,Pepsi Center,201501202100,SAS,DEN,201501202100SASDEN
2015-01-21 19:00:00,Miami Heat,76.0,Charlotte Hornets,78.0,,16914.0,Time Warner Cable Arena,201501211900,MIA,CHH,201501211900MIACHH
2015-01-21 19:00:00,Utah Jazz,92.0,Cleveland Cavaliers,106.0,,20562.0,Quicken Loans Arena,201501211900,UTA,CLE,201501211900UTACLE
2015-01-21 19:00:00,New York Knicks,98.0,Philadelphia 76ers,91.0,,13201.0,Wells Fargo Center,201501211900,NYK,PHI,201501211900NYKPHI
2015-01-21 19:30:00,Indiana Pacers,91.0,Atlanta Hawks,110.0,,15045.0,Philips Arena,201501211930,IND,ATL,201501211930INDATL
2015-01-21 19:30:00,Orlando Magic,118.0,Detroit Pistons,128.0,,12148.0,The Palace of Auburn Hills,201501211930,ORL,DET,201501211930ORLDET
2015-01-21 20:00:00,Toronto Raptors,86.0,Memphis Grizzlies,92.0,,15112.0,FedEx Forum,201501212000,TOR,MEM,201501212000TORMEM
2015-01-21 20:00:00,Dallas Mavericks,98.0,Minnesota Timberwolves,75.0,,13737.0,Target Center,201501212000,DAL,MIN,201501212000DALMIN
2015-01-21 20:00:00,Los Angeles Lakers,80.0,New Orleans Pelicans,96.0,,16268.0,Smoothie King Center,201501212000,LAL,NOP,201501212000LALNOP
2015-01-21 20:00:00,Oklahoma City Thunder,105.0,Washington Wizards,103.0,OT,20356.0,Verizon Center,201501212000,OKC,WAS,201501212000OKCWAS
2015-01-21 21:00:00,Portland Trail Blazers,113.0,Phoenix Suns,118.0,,16703.0,US Airways Center,201501212100,POR,PHX,201501212100PORPHX
2015-01-21 22:00:00,Brooklyn Nets,103.0,Sacramento Kings,100.0,,16427.0,Sleep Train Arena,201501212200,BKN,SAC,201501212200BKNSAC
2015-01-21 22:30:00,Houston Rockets,113.0,Golden State Warriors,126.0,,19596.0,Oracle Arena,201501212230,HOU,GSW,201501212230HOUGSW
2015-01-22 20:00:00,San Antonio Spurs,81.0,Chicago Bulls,104.0,,21648.0,United Center,201501222000,SAS,CHI,201501222000SASCHI
2015-01-22 20:00:00,Utah Jazz,101.0,Milwaukee Bucks,99.0,,12415.0,BMO Harris Bradley Center,201501222000,UTA,MIL,201501222000UTAMIL
2015-01-22 22:00:00,Boston Celtics,90.0,Portland Trail Blazers,89.0,,19567.0,Moda Center,201501222200,BOS,POR,201501222200BOSPOR
2015-01-22 22:30:00,Brooklyn Nets,84.0,Los Angeles Clippers,123.0,,19060.0,STAPLES Center,201501222230,BKN,LAC,201501222230BKNLAC
2015-01-23 19:00:00,Toronto Raptors,91.0,Philadelphia 76ers,86.0,,13640.0,Wells Fargo Center,201501231900,TOR,PHI,201501231900TORPHI
2015-01-23 19:30:00,Oklahoma City Thunder,93.0,Atlanta Hawks,103.0,,19203.0,Philips Arena,201501231930,OKC,ATL,201501231930OKCATL
2015-01-23 19:30:00,Charlotte Hornets,90.0,Cleveland Cavaliers,129.0,,20562.0,Quicken Loans Arena,201501231930,CHH,CLE,201501231930CHHCLE
2015-01-23 19:30:00,Indiana Pacers,87.0,Miami Heat,89.0,,19693.0,AmericanAirlines Arena,201501231930,IND,MIA,201501231930INDMIA
2015-01-23 19:30:00,Orlando Magic,106.0,New York Knicks,113.0,,19812.0,Madison Square Garden (IV),201501231930,ORL,NYK,201501231930ORLNYK
2015-01-23 20:00:00,Chicago Bulls,102.0,Dallas Mavericks,98.0,,20408.0,American Airlines Center,201501232000,CHI,DAL,201501232000CHIDAL
2015-01-23 20:00:00,New Orleans Pelicans,92.0,Minnesota Timberwolves,84.0,,14978.0,Target Center,201501232000,NOP,MIN,201501232000NOPMIN
2015-01-23 20:30:00,Los Angeles Lakers,85.0,San Antonio Spurs,99.0,,18581.0,AT&T Center,201501232030,LAL,SAS,201501232030LALSAS
2015-01-23 21:00:00,Boston Celtics,100.0,Denver Nuggets,99.0,,16133.0,Pepsi Center,201501232100,BOS,DEN,201501232100BOSDEN
2015-01-23 21:00:00,Houston Rockets,113.0,Phoenix Suns,111.0,,16701.0,US Airways Center,201501232100,HOU,PHX,201501232100HOUPHX
2015-01-23 22:30:00,Sacramento Kings,101.0,Golden State Warriors,126.0,,19596.0,Oracle Arena,201501232230,SAC,GSW,201501232230SACGSW
2015-01-24 19:00:00,New York Knicks,71.0,Charlotte Hornets,76.0,,19117.0,Time Warner Cable Arena,201501241900,NYK,CHH,201501241900NYKCHH
2015-01-24 19:30:00,Detroit Pistons,86.0,Milwaukee Bucks,101.0,,16388.0,BMO Harris Bradley Center,201501241930,DET,MIL,201501241930DETMIL
2015-01-24 20:00:00,Philadelphia 76ers,83.0,Memphis Grizzlies,101.0,,17579.0,FedEx Forum,201501242000,PHI,MEM,201501242000PHIMEM
2015-01-24 21:00:00,Brooklyn Nets,73.0,Utah Jazz,108.0,,19352.0,EnergySolutions Arena,201501242100,BKN,UTA,201501242100BKNUTA
2015-01-24 22:00:00,Washington Wizards,96.0,Portland Trail Blazers,103.0,,19775.0,Moda Center,201501242200,WAS,POR,201501242200WASPOR
2015-01-25 13:00:00,Miami Heat,96.0,Chicago Bulls,84.0,,21918.0,United Center,201501251300,MIA,CHI,201501251300MIACHI
2015-01-25 15:30:00,Oklahoma City Thunder,98.0,Cleveland Cavaliers,108.0,,20562.0,Quicken Loans Arena,201501251530,OKC,CLE,201501251530OKCCLE
2015-01-25 18:00:00,Minnesota Timberwolves,100.0,Atlanta Hawks,112.0,,18049.0,Philips Arena,201501251800,MIN,ATL,201501251800MINATL
2015-01-25 18:00:00,Dallas Mavericks,106.0,New Orleans Pelicans,109.0,,17687.0,Smoothie King Center,201501251800,DAL,NOP,201501251800DALNOP
